angulo_braco_direito,y_punho_direito,y_ombro_direito,angulo_braco_esquerdo,y_punho_esquerdo,y_ombro_esquerdo,rotulo
149,0.7483223080635071,0.554311215877533,146,0.7557339072227478,0.5640890598297119,correto
150,0.7461189031600952,0.5545461773872375,148,0.756738543510437,0.5640329122543335,correto
152,0.7446372509002686,0.5546352863311768,150,0.7590107321739197,0.563980221748352,correto
151,0.7430176734924316,0.5546253323554993,151,0.7589311003684998,0.5639591813087463,correto
151,0.7413673996925354,0.5544681549072266,153,0.7577998638153076,0.5640489459037781,correto
156,0.7297106981277466,0.5544557571411133,156,0.756423830986023,0.5641829967498779,correto
157,0.7171791195869446,0.5541821718215942,162,0.7491805553436279,0.5636792182922363,correto
162,0.7044104337692261,0.5541463494300842,164,0.7387247681617737,0.5633178353309631,correto
165,0.6939522624015808,0.5535445809364319,162,0.7230281829833984,0.561720073223114,correto
165,0.6858721971511841,0.551665723323822,160,0.7102332711219788,0.5590392351150513,correto
165,0.6739652156829834,0.5494171977043152,165,0.6970300078392029,0.5560335516929626,correto
165,0.6615795493125916,0.5480408668518066,165,0.687196671962738,0.554419219493866,correto
163,0.6410052180290222,0.5457064509391785,164,0.6719796061515808,0.5523318648338318,correto
163,0.6271809339523315,0.5431028604507446,164,0.6588466167449951,0.5511327385902405,correto
164,0.614839494228363,0.5412372946739197,168,0.6417044401168823,0.5497093796730042,correto
165,0.6079660058021545,0.5397971868515015,170,0.6307339072227478,0.548972487449646,correto
163,0.6008572578430176,0.5387463569641113,174,0.6187821626663208,0.5481100678443909,correto
162,0.5971702337265015,0.5382882356643677,178,0.60918128490448,0.547573983669281,correto
161,0.5910455584526062,0.5379881858825684,178,0.6053414344787598,0.5468558669090271,correto
160,0.5898823738098145,0.5377844572067261,179,0.6016831398010254,0.5466124415397644,correto
161,0.589705228805542,0.5378286838531494,178,0.6013355851173401,0.5463709235191345,correto
162,0.5904850959777832,0.5378754138946533,177,0.6037514805793762,0.5464219450950623,correto
162,0.5944462418556213,0.5379505753517151,176,0.6068081855773926,0.5462992787361145,correto
163,0.5979598164558411,0.5380265116691589,175,0.6104915142059326,0.5463451147079468,correto
162,0.5998184084892273,0.5380516648292542,175,0.6131216883659363,0.5466375946998596,correto
166,0.6008464694023132,0.5385420322418213,171,0.6210760474205017,0.5475932359695435,correto
168,0.6065119504928589,0.5389876961708069,167,0.632971465587616,0.5488774180412292,correto
166,0.6185711622238159,0.5400330424308777,163,0.6460769772529602,0.5506306886672974,correto
163,0.6325879096984863,0.5414047241210938,162,0.6605996489524841,0.551811695098877,correto
164,0.6469765305519104,0.5441014170646667,161,0.6748825907707214,0.5527327060699463,correto
163,0.6605182886123657,0.5454323887825012,161,0.6833618879318237,0.5534021258354187,correto
162,0.6732032895088196,0.546203076839447,160,0.6905179619789124,0.5538301467895508,correto
168,0.6922283172607422,0.545831561088562,174,0.6929008364677429,0.5541889667510986,correto
116,0.6904421448707581,0.5492704510688782,132,0.7145724892616272,0.5562029480934143,correto
158,0.698452353477478,0.5506904125213623,156,0.7239195704460144,0.5582626461982727,correto
175,0.7061707377433777,0.5520973801612854,178,0.7325553297996521,0.5599697232246399,correto
172,0.7162688970565796,0.5535387396812439,176,0.7440432906150818,0.5622758269309998,correto
159,0.7251427173614502,0.5538496971130371,161,0.7516242265701294,0.5634993314743042,correto
152,0.7337304353713989,0.55400151014328,152,0.7527989745140076,0.5634902715682983,correto
149,0.7375866174697876,0.5538814663887024,147,0.7534089088439941,0.563288152217865,correto
148,0.7403075098991394,0.554214358329773,146,0.7524979710578918,0.5633864402770996,correto
148,0.7420138716697693,0.5546543598175049,144,0.7519803643226624,0.5637174248695374,correto
147,0.7421025633811951,0.5549642443656921,144,0.7508180141448975,0.5639957785606384,correto
147,0.7414902448654175,0.555060625076294,146,0.7503290772438049,0.5639700293540955,correto
149,0.7380905151367188,0.5549994707107544,148,0.751749575138092,0.5639148354530334,correto
148,0.737573504447937,0.5549658536911011,148,0.7503703236579895,0.5639041066169739,correto
153,0.7229709625244141,0.5549216270446777,154,0.7490847110748291,0.5636448264122009,correto
159,0.7066863775253296,0.5549750924110413,161,0.7405359745025635,0.5636111497879028,correto
165,0.6897419095039368,0.555160641670227,164,0.728072464466095,0.5631999373435974,correto
167,0.682173490524292,0.553986132144928,162,0.7043946385383606,0.562337338924408,correto
169,0.664901077747345,0.5529528856277466,163,0.6906552910804749,0.5612941384315491,correto
171,0.6390501856803894,0.5508702397346497,167,0.6773951649665833,0.5606963038444519,correto
172,0.6205844879150391,0.5488612651824951,168,0.6640238761901855,0.5588890910148621,correto
173,0.6062538027763367,0.5465596914291382,173,0.6434390544891357,0.5570065379142761,correto
172,0.5984278917312622,0.5428920388221741,179,0.6241082549095154,0.5545109510421753,correto
174,0.5832434892654419,0.5411237478256226,172,0.6074542999267578,0.5525135397911072,correto
173,0.5703314542770386,0.5411792993545532,170,0.5935399532318115,0.5517563819885254,correto
177,0.5561659336090088,0.5404927730560303,172,0.584685742855072,0.5503731369972229,correto
178,0.5488534569740295,0.5396206378936768,173,0.5760740637779236,0.5486069321632385,correto
177,0.5413729548454285,0.5389187932014465,171,0.5641587376594543,0.5482706427574158,correto
179,0.5376424789428711,0.537997305393219,171,0.5582646727561951,0.547743022441864,correto
177,0.5341581702232361,0.5380890965461731,173,0.5546011328697205,0.5476095676422119,correto
178,0.5344869494438171,0.537717878818512,173,0.5508374571800232,0.5473788976669312,correto
179,0.5374265313148499,0.5372496247291565,174,0.5539646148681641,0.5474885702133179,correto
179,0.5409884452819824,0.5372058749198914,173,0.5566390156745911,0.5474985241889954,correto
179,0.5452350974082947,0.5372601747512817,175,0.5628407597541809,0.5475307106971741,correto
176,0.5491337776184082,0.5373029112815857,176,0.5652171969413757,0.5475721955299377,correto
174,0.5663179159164429,0.5376871824264526,171,0.5726332664489746,0.547616183757782,correto
177,0.5812101364135742,0.5385163426399231,169,0.5837605595588684,0.5477799773216248,correto
175,0.5944560766220093,0.539168119430542,171,0.5990952849388123,0.5488376617431641,correto
174,0.6064682602882385,0.5402125120162964,178,0.6175425052642822,0.551414430141449,correto
174,0.6133884191513062,0.5416768193244934,178,0.6316605806350708,0.5534080862998962,correto
172,0.6268738508224487,0.5427625179290771,176,0.6511452794075012,0.5557875633239746,correto
172,0.6429314017295837,0.5438396334648132,174,0.6665205955505371,0.5564805269241333,correto
177,0.6552307605743408,0.5449037551879883,171,0.6800839304924011,0.5568842887878418,correto
173,0.6755421757698059,0.5463915467262268,169,0.6901511549949646,0.5570069551467896,correto
169,0.6883019208908081,0.5485899448394775,167,0.7060909271240234,0.5573207139968872,correto
166,0.6982631087303162,0.5504770874977112,166,0.7261257171630859,0.5582464933395386,correto
166,0.7099940776824951,0.5517539381980896,168,0.7362891435623169,0.5591599345207214,correto
163,0.7223067879676819,0.5523938536643982,169,0.742896556854248,0.5604042410850525,correto
163,0.7280027866363525,0.5524123311042786,168,0.7489136457443237,0.5605719089508057,correto
160,0.7376624345779419,0.5522210001945496,167,0.754429280757904,0.5606057643890381,correto
158,0.742600679397583,0.5520896315574646,166,0.7546547651290894,0.5605341792106628,correto
157,0.7457301616668701,0.5519949793815613,167,0.7574511170387268,0.5604788064956665,correto
157,0.7470822334289551,0.5519317388534546,168,0.7586587071418762,0.5602707266807556,correto
157,0.7490507960319519,0.5507301092147827,169,0.7590664029121399,0.5586176514625549,correto
156,0.7510125041007996,0.5488300919532776,169,0.7623475193977356,0.5570555925369263,correto
157,0.7549822926521301,0.5468634963035583,169,0.764820396900177,0.5561395287513733,correto
155,0.7616376280784607,0.545001208782196,170,0.7662069797515869,0.5557659268379211,correto
154,0.7640807032585144,0.5437451601028442,171,0.7665157318115234,0.5557544827461243,correto
152,0.7654633522033691,0.5428423285484314,172,0.7661491632461548,0.5551456809043884,correto
150,0.765325129032135,0.5419830679893494,172,0.7654473781585693,0.5543854832649231,correto
147,0.7688524723052979,0.5412749648094177,173,0.7652709484100342,0.5538715720176697,correto
146,0.7683895826339722,0.5404723882675171,174,0.7654960751533508,0.5530756711959839,correto
145,0.7666586637496948,0.5398890376091003,174,0.7670367360115051,0.5530180931091309,correto
143,0.7689917087554932,0.5390996336936951,173,0.7681682705879211,0.5520504713058472,correto
140,0.7693374156951904,0.538676917552948,171,0.7687824368476868,0.5519859790802002,correto
138,0.769005537033081,0.5379757881164551,170,0.7714850306510925,0.5516793131828308,correto
137,0.7682295441627502,0.5366955399513245,167,0.7708863019943237,0.5495904088020325,correto
139,0.7670169472694397,0.5322956442832947,165,0.7703964114189148,0.5458068251609802,correto
134,0.7635353803634644,0.5249621868133545,158,0.7701011896133423,0.5415942668914795,correto
131,0.7567833662033081,0.5187445878982544,152,0.7635144591331482,0.5359034538269043,correto
129,0.7508682608604431,0.5139056444168091,140,0.7557759881019592,0.531798779964447,correto
127,0.7445569038391113,0.5091657638549805,131,0.7487400770187378,0.5274853706359863,correto
126,0.7381036281585693,0.5041127800941467,124,0.7396374940872192,0.5236691236495972,correto
124,0.7294617295265198,0.5010521411895752,117,0.7306927442550659,0.5185812711715698,correto
123,0.723172664642334,0.49987587332725525,110,0.7183219194412231,0.515387773513794,correto
122,0.7190311551094055,0.49692919850349426,104,0.7096628546714783,0.5119303464889526,correto
121,0.7156346440315247,0.4941181242465973,99,0.7020733952522278,0.5091824531555176,correto
120,0.7131810188293457,0.4942137897014618,96,0.6999318599700928,0.5073742270469666,correto
120,0.714081346988678,0.4919462203979492,94,0.6974032521247864,0.5037495493888855,correto
122,0.7145503759384155,0.4890408217906952,94,0.6936461329460144,0.4995696246623993,correto
123,0.7163452506065369,0.4869350790977478,95,0.6951915621757507,0.4956238567829132,correto
124,0.7206345796585083,0.484509140253067,94,0.692710816860199,0.49146780371665955,correto
131,0.7215192317962646,0.48244547843933105,93,0.6916697025299072,0.48781561851501465,correto
134,0.7240597009658813,0.4799371361732483,94,0.6931849122047424,0.48404622077941895,correto
140,0.7344921827316284,0.4786984920501709,96,0.6943219304084778,0.4789732098579407,correto
143,0.7378972172737122,0.47688916325569153,98,0.6997267603874207,0.47499555349349976,correto
147,0.7378715872764587,0.4715079665184021,101,0.7048718929290771,0.46828410029411316,correto
147,0.7375991940498352,0.46077191829681396,107,0.708721399307251,0.45843642950057983,correto
144,0.7403480410575867,0.45376408100128174,114,0.7171792387962341,0.4481487572193146,correto
141,0.7398000359535217,0.44731763005256653,118,0.7203875184059143,0.4368748366832733,correto
141,0.7328152656555176,0.4400220513343811,122,0.7202677726745605,0.4291870892047882,correto
141,0.7220707535743713,0.43287694454193115,126,0.7197636365890503,0.4217948615550995,correto
139,0.7121132612228394,0.4284842014312744,126,0.7175778150558472,0.41497114300727844,correto
140,0.6983813643455505,0.4219377338886261,127,0.7145645618438721,0.4103742241859436,correto
141,0.690274715423584,0.4138846695423126,128,0.7091990113258362,0.40364232659339905,correto
142,0.6874539852142334,0.40340790152549744,128,0.704267144203186,0.39705029129981995,correto
149,0.6700488924980164,0.3924175798892975,128,0.697064220905304,0.3921563923358917,correto
147,0.6580932140350342,0.38663896918296814,132,0.6867088675498962,0.38677144050598145,correto
144,0.6552116274833679,0.3811686336994171,135,0.6784651279449463,0.37967514991760254,correto
143,0.653958261013031,0.37542644143104553,141,0.6743834614753723,0.3737981915473938,correto
144,0.6494035124778748,0.3694654107093811,145,0.6743961572647095,0.3669535219669342,correto
152,0.643190860748291,0.3596102297306061,148,0.6749308109283447,0.3583100140094757,correto
161,0.6398786902427673,0.34945788979530334,153,0.6746821999549866,0.3482012450695038,correto
167,0.6453274488449097,0.341946005821228,157,0.6760863661766052,0.34228435158729553,correto
166,0.6440181732177734,0.3326285779476166,161,0.6847437620162964,0.3337731957435608,correto
175,0.6434323787689209,0.3204435706138611,160,0.7160967588424683,0.3230993151664734,correto
175,0.6446060538291931,0.3049635589122772,144,0.715765655040741,0.3139156699180603,correto
171,0.6470759510993958,0.28555119037628174,143,0.718132495880127,0.2957231402397156,correto
166,0.6515247225761414,0.26812589168548584,139,0.7267619371414185,0.2813100814819336,correto
162,0.6518832445144653,0.2531472146511078,131,0.7839070558547974,0.26299870014190674,correto
165,0.5865525603294373,0.18300670385360718,149,0.7605028748512268,0.197673499584198,correto
132,0.6183752417564392,0.6042115688323975,49,0.6271166205406189,0.6195013523101807,correto
88,0.5689842700958252,0.5814253687858582,67,0.6307386755943298,0.6309517025947571,correto
88,0.56320720911026,0.572832465171814,34,0.6379173994064331,0.6368218064308167,correto
97,0.5637494325637817,0.566105306148529,62,0.62991863489151,0.6323708891868591,correto
121,0.5931525826454163,0.6184440851211548,164,-0.29154902696609497,0.2563400864601135,correto
92,0.45277583599090576,0.4525297284126282,71,0.3673599362373352,0.40880048274993896,correto
166,0.5404177308082581,0.49301743507385254,157,0.24537304043769836,0.40880104899406433,correto
153,0.5675490498542786,0.4950157403945923,72,0.3640574812889099,0.4283180236816406,correto
167,0.5717018246650696,0.5188366174697876,55,0.36286571621894836,0.44175446033477783,correto
176,0.550822913646698,0.5312021970748901,131,0.1961982697248459,0.43859851360321045,correto
166,0.5855623483657837,0.518926739692688,115,0.24525302648544312,0.4387425184249878,correto
32,0.5652878284454346,0.54059898853302,127,0.22591155767440796,0.446179062128067,correto
24,0.5394927263259888,0.5571776032447815,151,0.1486530303955078,0.45032253861427307,correto
52,0.5088419914245605,0.559946596622467,146,0.19874370098114014,0.48381850123405457,correto
25,0.5272237658500671,0.5547469854354858,123,0.3400355875492096,0.5272566080093384,correto
31,0.49608349800109863,0.5078650712966919,136,0.31507304310798645,0.5166323781013489,correto
17,0.4600274860858917,0.469827800989151,153,0.3045574128627777,0.5082387924194336,correto
65,0.5450818538665771,0.4609021842479706,138,0.37770116329193115,0.503903329372406,correto
87,0.5963072180747986,0.49272701144218445,141,0.45182284712791443,0.5473738312721252,correto
122,0.540386438369751,0.27869173884391785,173,0.5606995224952698,0.28223511576652527,correto
120,0.5468540787696838,0.28046688437461853,179,0.5553961992263794,0.2901557385921478,correto
122,0.5743229389190674,0.29344746470451355,169,0.543043315410614,0.30524078011512756,correto
117,0.5754733681678772,0.31119397282600403,22,0.5398330092430115,0.3230113983154297,correto
111,0.5901170969009399,0.32981058955192566,7,0.5477160215377808,0.3411814868450165,correto
110,0.5811495780944824,0.3496561050415039,9,0.5477639436721802,0.352058082818985,correto
101,0.5788842439651489,0.3621220886707306,2,0.5479314923286438,0.3616679012775421,correto
103,0.5983971357345581,0.37774011492729187,19,0.581719696521759,0.3758006989955902,correto
104,0.6131882071495056,0.38971349596977234,44,0.6145710349082947,0.3892412483692169,correto
116,0.6558517217636108,0.3998945355415344,88,0.6412358283996582,0.4019308090209961,correto
108,0.6424305438995361,0.40523606538772583,100,0.6499671339988708,0.4092884659767151,correto
107,0.6346470713615417,0.40480542182922363,122,0.6801394820213318,0.4148634374141693,correto
107,0.6349288821220398,0.40296095609664917,116,0.6824435591697693,0.42023947834968567,correto
104,0.6280421614646912,0.4061826765537262,111,0.6768933534622192,0.42393094301223755,correto
96,0.6146359443664551,0.4104827642440796,107,0.6723754405975342,0.4264236390590668,correto
92,0.610114336013794,0.4169588088989258,117,0.6646956205368042,0.4291578233242035,correto
90,0.6075596213340759,0.4265693724155426,129,0.6600031852722168,0.4334526062011719,correto
91,0.6093277931213379,0.43325239419937134,135,0.6577792763710022,0.43545055389404297,correto
90,0.6107949018478394,0.43950363993644714,158,0.6524561643600464,0.4367750883102417,correto
89,0.6110253930091858,0.4468059837818146,145,0.6481059193611145,0.4376421272754669,correto
91,0.6183388233184814,0.45182812213897705,135,0.6460800766944885,0.4371369779109955,correto
110,0.6559845209121704,0.45717358589172363,135,0.645893931388855,0.4405864477157593,correto
122,0.665911853313446,0.4681285321712494,140,0.6459901332855225,0.44507238268852234,correto
140,0.697336733341217,0.474556565284729,156,0.6460196375846863,0.44752591848373413,correto
137,0.6784590482711792,0.47902578115463257,170,0.6486743688583374,0.4521545171737671,correto
147,0.6883441805839539,0.48792725801467896,177,0.6500506401062012,0.4628792107105255,correto
148,0.7007012963294983,0.4979085922241211,179,0.6744815111160278,0.46927228569984436,correto
162,0.7272450923919678,0.5056318640708923,179,0.7006300687789917,0.47745805978775024,correto
157,0.7453916072845459,0.5207604169845581,169,0.7171772122383118,0.484816312789917,correto
147,0.7635290622711182,0.5257243514060974,159,0.7495875358581543,0.4909277558326721,correto
151,0.7860350608825684,0.5182362198829651,150,0.7770044803619385,0.4985438883304596,correto
152,0.7896937131881714,0.5202150344848633,146,0.7762129306793213,0.5020478367805481,correto
150,0.7770668864250183,0.529714822769165,144,0.7801224589347839,0.5073420405387878,correto
159,0.7776108980178833,0.5450496673583984,139,0.7880197167396545,0.5173115134239197,correto
164,0.7809975743293762,0.5536366105079651,144,0.7942934632301331,0.5183701515197754,correto
172,0.7903942465782166,0.5550141930580139,144,0.8065915107727051,0.5242297649383545,correto
169,0.7942278981208801,0.5530146956443787,143,0.8130965828895569,0.5230688452720642,correto
168,0.7996921539306641,0.5526547431945801,150,0.8011655211448669,0.5210728645324707,correto
168,0.8022031188011169,0.5499496459960938,150,0.7974270582199097,0.5192250609397888,correto
175,0.798941433429718,0.5489557981491089,146,0.7945731282234192,0.5198357701301575,correto
177,0.8026848435401917,0.5483304858207703,145,0.7934948205947876,0.5209047198295593,correto
177,0.8003275990486145,0.5476605892181396,142,0.7924416661262512,0.5248192548751831,correto
175,0.8035706281661987,0.5469911098480225,139,0.7914546728134155,0.5274843573570251,correto
175,0.8066741824150085,0.5472535490989685,138,0.790821373462677,0.5307154655456543,correto
172,0.8067147731781006,0.54807049036026,139,0.7924313545227051,0.5332930088043213,correto
169,0.8051456809043884,0.5508730411529541,143,0.7967064380645752,0.53836590051651,correto
166,0.8041423559188843,0.5517852902412415,148,0.7997944951057434,0.5417553782463074,correto
163,0.8038750290870667,0.5539715886116028,151,0.8027138710021973,0.5473541617393494,correto
162,0.8003108501434326,0.5565211772918701,155,0.8053649663925171,0.5537875890731812,correto
162,0.7972915768623352,0.5581677556037903,158,0.8102662563323975,0.5581890940666199,correto
162,0.7964656949043274,0.5590868592262268,160,0.81224524974823,0.5642178654670715,correto
163,0.792246401309967,0.5578672289848328,162,0.8120625615119934,0.5646576881408691,correto
165,0.7914987206459045,0.5575639009475708,163,0.8111572265625,0.5647639632225037,correto
164,0.7861481308937073,0.5568968653678894,164,0.8107531666755676,0.5644319653511047,correto
166,0.7834998965263367,0.5553504824638367,163,0.8101773262023926,0.5649296045303345,correto
164,0.7839535474777222,0.5539725422859192,163,0.8090358376502991,0.563971996307373,correto
164,0.7816262245178223,0.5510720014572144,163,0.8084040284156799,0.5636168718338013,correto
165,0.7820844054222107,0.5489033460617065,162,0.808177649974823,0.5642039775848389,correto
165,0.7816216945648193,0.548723042011261,162,0.8077759146690369,0.5647562742233276,correto
164,0.7817102074623108,0.548737108707428,162,0.8073011040687561,0.5648340582847595,correto
162,0.7809371948242188,0.5489839911460876,162,0.804616391658783,0.5651294589042664,correto
162,0.7811093330383301,0.5495591163635254,160,0.8025802373886108,0.5649876594543457,correto
162,0.7810606360435486,0.5500485301017761,159,0.8017086386680603,0.5648362040519714,correto
163,0.7800747156143188,0.5504403710365295,158,0.8017222881317139,0.5643999576568604,correto
162,0.7788676619529724,0.5503854155540466,157,0.8007437586784363,0.5625708103179932,correto
162,0.778318464756012,0.5503066182136536,156,0.7979985475540161,0.5588096976280212,correto
162,0.7783911228179932,0.5502908229827881,155,0.7933798432350159,0.558069109916687,correto
161,0.7784649729728699,0.5502924919128418,153,0.792174756526947,0.5579673051834106,correto
160,0.7785689830780029,0.5503294467926025,151,0.7908000349998474,0.5579606294631958,correto
159,0.7786084413528442,0.5502545833587646,151,0.7891637086868286,0.5577161312103271,correto
158,0.7791750431060791,0.5497043132781982,152,0.7884951233863831,0.5568225383758545,correto
158,0.7793551087379456,0.5491911768913269,151,0.7872883677482605,0.5551731586456299,correto
156,0.7765635848045349,0.5489975214004517,150,0.7842453718185425,0.554311990737915,correto
156,0.775977373123169,0.5475525856018066,149,0.7816388607025146,0.5535730123519897,correto
156,0.7745914459228516,0.5469518303871155,149,0.7780902981758118,0.5528967976570129,correto
156,0.7729029655456543,0.546933650970459,148,0.7769050002098083,0.5526451468467712,correto
155,0.7725823521614075,0.5470325946807861,147,0.7763413786888123,0.5524781942367554,correto
153,0.772653341293335,0.5470375418663025,147,0.7752371430397034,0.5524054169654846,correto
151,0.7736416459083557,0.547042965888977,147,0.7744744420051575,0.552418053150177,correto
150,0.773638129234314,0.5461000800132751,146,0.7746111750602722,0.5524399876594543,correto
149,0.7736620903015137,0.545691728591919,145,0.7733124494552612,0.5524857044219971,correto
149,0.7738132476806641,0.5456854701042175,145,0.7725468873977661,0.5525460243225098,correto
149,0.7738495469093323,0.545720100402832,145,0.7727169394493103,0.5529348850250244,correto
149,0.7742279767990112,0.5458638072013855,145,0.7729215025901794,0.5542041063308716,correto
149,0.775771975517273,0.5469722151756287,145,0.7730849385261536,0.5560333132743835,correto
150,0.779049277305603,0.5484132766723633,145,0.7733803987503052,0.5585463047027588,correto
150,0.7811984419822693,0.5498841404914856,145,0.7756702899932861,0.5600025057792664,correto
151,0.7810558676719666,0.5502856373786926,146,0.7795255184173584,0.561269998550415,correto
155,0.7799952626228333,0.5503213405609131,148,0.7806445956230164,0.5622388124465942,correto
162,0.7704389095306396,0.5496273636817932,154,0.7797155976295471,0.5621270537376404,correto
163,0.7540276646614075,0.5483531355857849,155,0.7737206220626831,0.5620364546775818,correto
166,0.7391830682754517,0.5462177395820618,157,0.7668250799179077,0.5609039664268494,correto
172,0.7168326377868652,0.5450142621994019,163,0.7536106109619141,0.560647189617157,correto
177,0.698062539100647,0.5436413288116455,166,0.7336620092391968,0.5597237348556519,correto
179,0.6764722466468811,0.540615975856781,168,0.7115036249160767,0.5565848350524902,correto
175,0.6523106098175049,0.5380669236183167,172,0.6986011862754822,0.5524669289588928,correto
177,0.6415574550628662,0.5374912023544312,175,0.6836238503456116,0.5522914528846741,correto
173,0.6181554198265076,0.5367119908332825,177,0.6527041792869568,0.5505616664886475,correto
169,0.5910863280296326,0.5345897078514099,173,0.6271044611930847,0.5484667420387268,correto
163,0.5661912560462952,0.5317713618278503,170,0.6111847758293152,0.54507976770401,correto
164,0.5426771640777588,0.5311933755874634,166,0.5945312976837158,0.5448316931724548,correto
163,0.5207716822624207,0.5293993353843689,167,0.5824913382530212,0.5434880256652832,correto
163,0.5108533501625061,0.5267673134803772,165,0.5686548948287964,0.5424885749816895,correto
168,0.5049826502799988,0.5264465808868408,162,0.5540516376495361,0.542114794254303,correto
167,0.49835526943206787,0.5263359546661377,159,0.5360275506973267,0.5416214466094971,correto
165,0.494917631149292,0.526263415813446,160,0.529807448387146,0.5415945649147034,correto
166,0.4947890043258667,0.526124894618988,161,0.5284791588783264,0.5415418148040771,correto
169,0.49655959010124207,0.525926947593689,163,0.527433454990387,0.5414249897003174,correto
171,0.5013700127601624,0.5260844826698303,165,0.5358319878578186,0.5415298938751221,correto
169,0.5061511993408203,0.5261276960372925,166,0.5451405644416809,0.5415756702423096,correto
172,0.5099709630012512,0.5268648862838745,165,0.54558926820755,0.54164057970047,correto
167,0.522185206413269,0.5276197791099548,166,0.557525098323822,0.5419119596481323,correto
163,0.5428198575973511,0.5281956195831299,170,0.5789275169372559,0.5433298945426941,correto
164,0.5662747621536255,0.5296304225921631,171,0.5922711491584778,0.5449990034103394,correto
170,0.593549370765686,0.5325530767440796,173,0.6090923547744751,0.547156572341919,correto
174,0.6100103855133057,0.5346100926399231,175,0.6259871125221252,0.5497195720672607,correto
173,0.6241427659988403,0.5354510545730591,176,0.6436498165130615,0.550909161567688,correto
172,0.6385864019393921,0.536727786064148,175,0.6706493496894836,0.5517330169677734,correto
173,0.6577622890472412,0.5399251580238342,172,0.6860286593437195,0.5521328449249268,correto
178,0.677888035774231,0.5427709221839905,169,0.6933749318122864,0.5534458756446838,correto
178,0.6903384923934937,0.5461102724075317,168,0.7108790278434753,0.5547972321510315,correto
173,0.703498899936676,0.546100378036499,167,0.7281248569488525,0.5558938384056091,correto
167,0.720148503780365,0.5465211272239685,170,0.7364006042480469,0.5564424991607666,correto
166,0.7334202527999878,0.5463452339172363,165,0.752220630645752,0.5574328303337097,correto
163,0.7461723685264587,0.5460297465324402,162,0.7609913349151611,0.5576431751251221,correto
160,0.7483150362968445,0.5458040833473206,160,0.7638722062110901,0.5575026869773865,correto
158,0.7582668662071228,0.545625627040863,158,0.768298327922821,0.5574212074279785,correto
158,0.7645480036735535,0.545735776424408,159,0.7746255397796631,0.5585255026817322,correto
157,0.7650713324546814,0.5463927388191223,155,0.7756428718566895,0.5598616003990173,correto
156,0.7669150829315186,0.5472056269645691,154,0.775532066822052,0.5605509281158447,correto
155,0.7683417201042175,0.5480701327323914,153,0.7763047814369202,0.5610649585723877,correto
156,0.7693610787391663,0.5485648512840271,153,0.7771210074424744,0.561735212802887,correto
156,0.7725306749343872,0.5487008690834045,154,0.7772925496101379,0.5621200203895569,correto
158,0.7673687934875488,0.5486840009689331,158,0.7739951014518738,0.5620434284210205,correto
158,0.7650893926620483,0.5482941269874573,157,0.771539032459259,0.5617939233779907,correto
157,0.7546032071113586,0.5478559136390686,165,0.76966792345047,0.5617614388465881,correto
158,0.7367850542068481,0.547562301158905,170,0.7598152756690979,0.5617341995239258,correto
165,0.7094951868057251,0.5464512705802917,175,0.7454332709312439,0.5602854490280151,correto
170,0.6900309324264526,0.5449368357658386,178,0.7200654149055481,0.5588900446891785,correto
175,0.6751724481582642,0.5436980128288269,176,0.7023441195487976,0.5575644373893738,correto
179,0.6527565121650696,0.5430063009262085,177,0.6883705854415894,0.5570430159568787,correto
179,0.6309857368469238,0.5419145226478577,178,0.6745601892471313,0.5563668012619019,correto
178,0.6129021048545837,0.5408187508583069,176,0.6463268399238586,0.5556904077529907,correto
177,0.6005232334136963,0.5399223566055298,172,0.6237478852272034,0.5542552471160889,correto
176,0.5844926238059998,0.5392624139785767,168,0.6028765439987183,0.553734540939331,correto
173,0.565687894821167,0.5388018488883972,167,0.5917751789093018,0.553256094455719,correto
169,0.5461662411689758,0.5383830070495605,165,0.5815890431404114,0.5522449016571045,correto
162,0.5268171429634094,0.5388292074203491,164,0.5725609064102173,0.5522822141647339,correto
161,0.5168858170509338,0.5388596057891846,159,0.558637261390686,0.5523433089256287,correto
159,0.5104647874832153,0.5391150116920471,154,0.5442208051681519,0.552788257598877,correto
158,0.5063472390174866,0.5401659607887268,152,0.5387402176856995,0.5533862709999084,correto
159,0.5078814625740051,0.5404698848724365,154,0.5315137505531311,0.5535594820976257,correto
161,0.5116280317306519,0.5405888557434082,154,0.5360502004623413,0.5536684989929199,correto
165,0.5172467827796936,0.540596067905426,157,0.5442614555358887,0.5537704229354858,correto
166,0.5232415199279785,0.540876030921936,161,0.5527545809745789,0.5546085834503174,correto
166,0.5245773196220398,0.5409840941429138,162,0.5566186308860779,0.5555640459060669,correto
172,0.5470192432403564,0.5410364866256714,166,0.5693947672843933,0.5567862391471863,correto
175,0.5686702728271484,0.5420655608177185,167,0.5827191472053528,0.5581108927726746,correto
179,0.5867270231246948,0.5449169874191284,168,0.5960469245910645,0.5592711567878723,correto
177,0.5983595848083496,0.5466870665550232,173,0.6130331754684448,0.5597865581512451,correto
175,0.6109438538551331,0.5481448769569397,176,0.6300157904624939,0.5606219172477722,correto
178,0.6265506148338318,0.5492087006568909,173,0.6588022708892822,0.56087726354599,correto
178,0.644231915473938,0.550624668598175,169,0.677120566368103,0.561549186706543,correto
179,0.664391040802002,0.5528029203414917,168,0.6857014298439026,0.5618094801902771,correto
174,0.6843194365501404,0.5552567839622498,163,0.6983773112297058,0.5624032616615295,correto
